-582.964	0.113	11720707cytbx_bcl1_0386
-582.930	0.099	11720724cytbx_bcl16_0368
-582.914	0.129	11720707cytbx_bcl1_0443
-582.883	0.102	11720722cytbx_bcl14_0490
-582.869	0.084	11720724cytbx_bcl16_0332
-582.853	0.105	11720720cytbx_bcl12_0342
-582.820	0.097	11720715cytbx_bcl9_0379
-582.792	0.093	11720720cytbx_bcl12_0422
-582.785	0.095	11720722cytbx_bcl14_0274
-582.779	0.098	11720707cytbx_bcl1_0243
-582.775	0.093	11720708cytbx_bcl2_0355
-582.773	0.107	11720714cytbx_bcl8_0086
-582.772	0.089	11720702cytbx_bcl20_0445
-582.771	0.112	11720712cytbx_bcl6_0436
-582.736	0.105	11720726cytbx_bcl18_0001
-582.728	0.104	11720712cytbx_bcl6_0154
-582.725	0.089	11720715cytbx_bcl9_0107
-582.702	0.079	11720719cytbx_bcl11_0015
-582.683	0.112	11720726cytbx_bcl18_0115
-582.641	0.116	11720715cytbx_bcl9_0492
-582.631	0.099	11720712cytbx_bcl6_0011
-582.615	0.100	11720716cytbx_bcl10_0368
-582.597	0.106	11720714cytbx_bcl8_0212
-582.565	0.101	11720721cytbx_bcl13_0398
-582.559	0.105	11720702cytbx_bcl20_0102
-582.548	0.105	11720707cytbx_bcl1_0010
-582.544	0.091	11720722cytbx_bcl14_0431
-582.541	0.091	11720720cytbx_bcl12_0026
-582.525	0.094	11720710cytbx_bcl4_0024
-582.522	0.108	11720724cytbx_bcl16_0175
-582.522	0.109	11720712cytbx_bcl6_0084
